Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
3960	-269.5523	-363.4923	93.94	0.00181173	0.00891598	0.00165414	0.00571236	0.00623675	0.0232505	0.0180651	0.0131305	0.0458632	0.00568598	0.0375237	0.0229719	0.0129421	0.00274015	0.00271783	0.00990543	0.0121131	0.00268848	0.0221343	0.0108037	0.0182808	0.00149875	0.0132654	0.00407456	0.0235327	0.00906704	0.0268064	0.00101079	0.0149754	0.00749295	0.0693193	0.000355316	0.0419613	0.00816048	0.036091	0.0401479	0.0182816	0.00536104	0.00151573	0.00115904	0.01769	0.012159	0.0606767	0.0129174	0.00975313	0.00441072	0.0211617	0.0366443	0.047604	0.137646	0.000892378	0.00569513	0.011175	0.0130902	0.105307	0.067342	0.0207067	0.0163669	0.0318877	0.0410124	0.0217334	0.415506	0.151641	0.299588	0.133266	1.068384	0.133102	0.379614	0.620386	0.866898	0.504451	0.716249	0.90112	1.10973	1.39616	1.98235	0.4947848	0.0013882	0.00683167	0.00126745	0.00437697	0.00477876	0.0178151	0.013842	0.010061	0.0351417	0.00435676	0.0287517	0.0176017	0.00991656	0.00209957	0.00208248	0.00758981	0.00928136	0.00205999	0.0169599	0.00827809	0.0140073	0.00114838	0.0101643	0.00312204	0.0180314	0.00694741	0.0205398	0.000774494	0.0114745	0.0057413	0.0531143	0.000272253	0.0321519	0.00625278	0.0276539	0.0307624	0.0140078	0.00410777	0.0011614	0.000888086	0.0135545	0.00931656	0.0464922	0.00989764	0.00747311	0.00337962	0.0162147	0.0280778	0.0364755	0.105468	0.000683765	0.00436376	0.00856262	0.0100301	0.0806893	0.0515993	0.015866	0.0125408	0.0244332	0.0314248	0.0166527	1.305096	0.6384064	0.0734756	0.338125	0.661876	0.926524
3996	-262.8927	-355.262	92.36935	0.0034012	0.0023564	0.00581467	0.00388703	0.0197296	0.00607281	0.00890296	6.76614e-06	0.0234588	0.0225601	0.00202893	5.90165e-05	0.00470265	0.0064805	0.019219	0.00359948	0.0131117	0.000226173	0.0241376	0.00538593	0.00820463	0.0219944	0.00356445	0.00814019	0.00429655	0.0176541	0.0296021	0.0137145	0.00844548	0.00197486	0.0154167	0.0363952	0.0430044	0.0164705	0.0133852	0.00865976	0.00570096	0.0272621	0.0179206	0.0409104	0.00341337	0.00857467	0.00726882	0.0202074	0.00510565	0.000835132	0.0235072	0.0599218	0.0298816	0.0129281	0.00265528	0.00835875	0.00570517	0.0439795	0.000377801	0.0202856	0.00512272	0.00152188	0.0135178	0.00166424	0.00712429	0.600338	0.0416508	0.355312	0.00269971	1.37608	0.164451	0.395585	0.604415	0.835549	0.196405	0.452136	0.780639	1.281	2.21172	5.09151	1.176849	0.00425248	0.00294618	0.00727002	0.00485991	0.0246677	0.00759277	0.0111313	8.45963e-06	0.0293303	0.0282067	0.00253675	7.37877e-05	0.00587967	0.0081025	0.0240293	0.00450039	0.0163935	0.000282781	0.030179	0.00673397	0.0102582	0.0274994	0.00445659	0.0101776	0.00537193	0.0220728	0.0370112	0.0171471	0.0105593	0.00246915	0.0192754	0.0455045	0.053768	0.0205929	0.0167353	0.0108272	0.00712785	0.0340855	0.0224059	0.0511498	0.0042677	0.0107208	0.00908813	0.0252651	0.00638353	0.00104416	0.0293908	0.0749196	0.0373606	0.0161638	0.00331986	0.0104508	0.0071331	0.054987	0.00047236	0.0253628	0.00640488	0.00190278	0.0169012	0.00208079	0.00890741	0.7998151	1.841008	0.20011	0.411072	0.588928	0.79989
4032	-262.3504	-354.2462	91.8958	0.00416006	0.000778452	0.00542989	0.00318627	0.0262621	0.00958349	0.00273412	0.000781116	0.0178527	0.00588079	0.0103782	0.00260112	0.00909987	0.0143681	0.00529125	0.00411699	0.0266141	0.00172775	0.00309411	0.000526193	0.00852267	0.0105275	0.0200339	0.00397411	0.0166338	0.0010215	0.00802159	0.00579796	0.00844922	0.00882327	0.056354	0.0275846	0.0208162	0.0139976	0.00418519	0.0142511	0.00427023	0.0154165	0.0198792	0.0181559	0.00101232	0.0142972	0.00479034	0.00485497	0.00552489	0.0257232	0.00234429	0.00361641	0.0266589	0.00215859	0.0023507	0.0043362	0.0342498	0.00320255	0.0063696	0.0019175	0.0292079	0.0063515	0.0185519	0.00191705	0.000488788	0.261832	0.446776	0.051574	0.239818	0.7499469	0.0910296	0.352539	0.647461	0.908971	0.248409	0.507016	0.809044	1.23603	1.97232	4.02562	1.007002	0.00648887	0.00121423	0.00846955	0.00496995	0.0409636	0.0149483	0.00426468	0.00121839	0.0278467	0.00917286	0.0161879	0.00405724	0.014194	0.0224113	0.0082533	0.00642169	0.0415127	0.00269495	0.00482619	0.000820757	0.0132937	0.0164209	0.0312489	0.00619883	0.0259454	0.00159333	0.0125121	0.00904367	0.0131791	0.0137625	0.0879011	0.0430264	0.0324691	0.0218334	0.00652807	0.0222289	0.00666072	0.0240467	0.0310076	0.0283197	0.00157901	0.0223008	0.00747197	0.00757279	0.00861773	0.040123	0.00365663	0.00564089	0.0415825	0.00336697	0.00366663	0.00676361	0.0534228	0.00499534	0.00993532	0.00299093	0.0455586	0.00990709	0.0289373	0.00299021	0.000762412	0.6411073	4.032583	0.28613	0.44147	0.558529	0.71387
4068	-266.0299	-352.8188	86.78891	0.00111656	0.00342941	0.0130383	0.00182791	0.0246574	0.00830851	0.00178829	0.00363576	0.0116415	0.00787538	0.00264323	0.00115893	0.00089335	0.0249754	0.0119386	0.000719026	0.00436376	0.00782431	0.0031228	0.000580577	0.00728632	0.00781839	0.0106656	0.00320166	0.000488495	0.00093264	0.0227478	0.0014461	0.00190622	0.0078541	0.0218276	0.0319906	0.00517216	0.00891181	0.0179468	0.0150222	0.0416121	0.00462862	0.00897608	0.00383334	0.00209215	0.000167602	0.00525194	0.0441583	0.001441	0.023584	0.01138	0.0102601	0.00569368	0.0282511	0.00830656	0.0122426	0.00393704	0.00309387	0.0214001	0.0129701	0.00437313	0.0128081	0.00113804	0.00572793	0.0294543	0.934364	0.0473874	0.015391	0.00285786	2.873544	0.251248	0.430027	0.569973	0.748752	0.226162	0.484339	0.797576	1.2538	2.06467	4.4216	1.074844	0.00183783	0.00564476	0.0214608	0.00300871	0.0405857	0.0136757	0.00294349	0.00598441	0.0191617	0.0129627	0.00435071	0.00190758	0.00147044	0.0411091	0.0196508	0.0011835	0.00718267	0.0128787	0.00514008	0.000955621	0.0119932	0.012869	0.0175554	0.00526987	0.000804055	0.00153511	0.0374426	0.00238025	0.00313761	0.0129277	0.0359279	0.0526561	0.0085133	0.0146687	0.0295401	0.0247264	0.0684929	0.00761864	0.0147745	0.00630962	0.00344364	0.00027587	0.00864461	0.0726839	0.00237186	0.0388189	0.0187313	0.0168879	0.00937171	0.0465009	0.0136725	0.0201511	0.0064803	0.00509247	0.0352242	0.0213485	0.0071981	0.0210819	0.0018732	0.00942809	0.0484813	0.6075392	15.35496	0.386667	0.470522	0.529477	0.613334
4104	-264.0177	-356.6584	92.64075	0.000777031	0.00380559	0.00445347	0.00314814	0.00735803	0.00633157	0.00212599	0.00338474	0.00434986	0.00606664	0.000836689	0.000595389	0.00717033	0.00790525	0.00142598	0.000823547	0.00029483	0.000506976	0.00372096	0.000157339	0.00557051	0.00222467	0.00246407	0.00730329	0.000405962	0.00104354	0.0088966	0.0028229	0.00193915	0.00369272	0.00413074	0.00268282	0.00801022	2.6346e-06	0.00942735	0.00397553	0.0415702	0.00250318	0.00467061	0.000898098	0.00420095	0.00435895	0.00778535	0.00657472	0.00663156	0.0139818	0.00747747	0.00816194	0.00325722	0.00927459	0.00621226	0.000631124	0.00260221	0.00233816	0.0149887	0.0103602	0.00909561	0.00179156	0.00373951	0.00748206	0.0128093	0.248875	0.247373	0.43649	0.0672616	2.774061	0.247405	0.428704	0.571297	0.752595	0.166027	0.416561	0.760934	1.31417	2.40061	6.02312	1.298347	0.00240397	0.0117737	0.0137781	0.00973968	0.0227642	0.0195885	0.00657738	0.0104717	0.0134575	0.0187689	0.00258854	0.00184201	0.0221835	0.0244572	0.00441167	0.00254788	0.000912143	0.00156847	0.0115119	0.000486773	0.017234	0.00688265	0.00762332	0.0225948	0.00125596	0.0032285	0.0275242	0.00873344	0.00599932	0.0114245	0.0127796	0.00830006	0.0247819	8.15089e-06	0.0291662	0.0122994	0.12861	0.0077443	0.0144499	0.00277853	0.0129969	0.0134857	0.0240862	0.0203408	0.0205167	0.0432566	0.0231337	0.0252513	0.0100772	0.0286936	0.0192194	0.00195256	0.0080507	0.00723378	0.0463718	0.0320522	0.0281399	0.0055427	0.0115692	0.0231479	0.0396292	0.3232283	0.1745879	0.00221677	0.180644	0.819356	0.997783
4140	-265.7603	-359.6652	93.9049	0.00274687	0.00421823	0.00145211	0.0171986	0.0162908	0.029469	0.0140954	0.0189753	0.0113787	0.0122482	0.0310388	0.00625026	0.00288377	0.0125321	0.00202641	0.00358063	0.000275695	0.0180304	0.0140512	0.00630156	0.0113753	0.0309246	0.00267143	0.000812236	0.00743926	0.00162835	0.00369027	0.00533219	0.00476819	0.00589626	0.00940861	0.01123	0.000678972	0.00123955	0.0172078	0.0213856	0.0321543	0.01624	0.0266656	0.0227142	0.00930096	0.00390943	0.0159701	0.0601461	0.0361899	0.00269962	0.0450621	0.0186201	0.00871191	0.0169498	0.00163764	0.0037771	0.0162026	0.00499484	0.042741	0.0446101	0.00685513	0.00193722	0.0243935	0.00632467	0.0336667	0.233966	0.285711	0.113481	0.366842	1.001137	0.125139	0.375081	0.624919	0.874862	0.240125	0.498698	0.804879	1.24242	2.00522	4.1645	1.031528	0.00318217	0.00488669	0.00168222	0.0199241	0.0188724	0.034139	0.0163291	0.0219823	0.0131819	0.0141892	0.0359575	0.00724074	0.00334076	0.0145181	0.00234753	0.00414806	0.000319384	0.0208877	0.0162779	0.00730017	0.0131779	0.0358252	0.00309477	0.000940951	0.00861817	0.00188639	0.00427507	0.00617718	0.0055238	0.00683064	0.0108996	0.0130096	0.000786568	0.00143598	0.0199347	0.0247746	0.0372498	0.0188136	0.0308913	0.0263138	0.0107749	0.00452896	0.0185009	0.0696775	0.0419249	0.00312743	0.0522031	0.0215708	0.0100925	0.0196359	0.00189716	0.00437566	0.0187702	0.00578638	0.0495142	0.0516795	0.00794146	0.00224422	0.0282592	0.00732694	0.0390018	0.8632072	0.6718012	0.0788872	0.342839	0.657161	0.921113
4176	-267.7089	-359.0606	91.35167	0.000968326	0.014287	0.00247658	0.0235934	0.0150767	0.0495947	0.00817408	0.0299388	0.0290673	0.0172282	0.0266119	0.00457833	0.0177337	0.00893981	0.000115584	0.0130788	0.00535831	0.0101976	0.0200513	0.00278418	0.000550905	0.0115888	0.0015507	0.0195422	0.0051384	0.00190551	0.0138267	0.00453515	0.0112112	0.00127629	0.00467078	0.0223074	0.004705	0.00163459	0.0286084	0.0736298	0.0940841	0.00459757	0.0151285	0.0234449	0.0047154	0.0122875	0.00740879	0.0100104	0.0043898	0.0123072	0.0589001	0.0501107	0.0121345	0.0246814	0.00127613	0.0071074	0.00803963	0.00657468	0.0245465	0.0245351	0.0253286	0.00762804	0.0363754	0.0239234	0.0887872	0.58638	0.251221	0.137756	0.0246434	2.635581	0.241752	0.42673	0.57327	0.758248	0.3231	0.576371	0.842061	1.18756	1.73499	3.09502	0.8169193	0.00088443	0.0130491	0.00226201	0.0215493	0.0137704	0.0452977	0.00746588	0.0273449	0.0265489	0.0157356	0.0243062	0.00418166	0.0161973	0.00816526	0.00010557	0.0119456	0.00489406	0.0093141	0.018314	0.00254295	0.000503174	0.0105848	0.00141635	0.0178491	0.00469321	0.00174042	0.0126287	0.00414223	0.0102398	0.00116571	0.0042661	0.0203746	0.00429735	0.00149297	0.0261298	0.0672504	0.0859326	0.00419924	0.0138178	0.0214137	0.00430685	0.0112229	0.00676689	0.00914308	0.00400946	0.0112409	0.053797	0.0457691	0.0110832	0.022543	0.00116556	0.00649161	0.00734307	0.00600504	0.0224198	0.0224093	0.0231341	0.00696714	0.0332238	0.0218507	0.0810946	1.094859	2.035306	0.212077	0.415797	0.584202	0.787924
4212	-271.3965	-363.5119	92.11542	0.000849751	0.00879998	0.00697445	0.00597309	0.00269969	0.0971208	0.00178448	0.00874063	0.0808657	0.00987032	0.007913	0.00969241	0.0260617	0.0213139	0.000160127	0.00236209	0.0343771	0.0022355	0.0452906	0.00535334	0.00267504	0.00456712	0.00886131	0.00133322	0.0109974	0.00717294	0.00787387	0.00286586	0.0200973	0.00219881	0.0190346	0.0103958	0.00569321	0.00628329	0.0328314	0.0617489	0.00704038	0.0109041	0.0038324	0.0183396	0.00344241	0.0060461	0.0311033	0.115928	0.013885	0.0153923	0.0476535	0.0103737	0.0115996	0.088045	0.00793969	0.013855	0.0130197	0.0085541	0.0271112	0.0169797	0.0147665	0.00235804	0.00246007	0.0102969	0.017749	0.344501	0.431886	0.103313	0.1203	0.356667	0.0248389	0.274302	0.725698	0.975161	0.324098	0.577239	0.842456	1.18701	1.73239	3.08549	0.8146889	0.000771278	0.00798732	0.00633037	0.00542148	0.00245038	0.0881518	0.00161969	0.00793345	0.0733979	0.00895881	0.00718225	0.00879733	0.0236549	0.0193456	0.000145339	0.00214395	0.0312025	0.00202905	0.0411081	0.00485897	0.00242801	0.00414536	0.00804299	0.0012101	0.00998178	0.00651053	0.00714673	0.0026012	0.0182414	0.00199575	0.0172768	0.00943576	0.00516746	0.00570304	0.0297995	0.0560465	0.00639022	0.0098971	0.00347848	0.016646	0.00312451	0.00548776	0.028231	0.105222	0.0126027	0.0139708	0.0432528	0.00941568	0.0105284	0.0799142	0.00720647	0.0125755	0.0118174	0.00776414	0.0246075	0.0154117	0.0134029	0.00214027	0.00223289	0.00934604	0.0161099	1.101744	3.994629	0.285209	0.441181	0.55882	0.71479
4248	-270.3505	-357.2915	86.94108	0.00574945	0.0183445	0.010536	0.0169228	0.027585	0.0702367	0.0178322	0.0692806	0.0529032	0.0243515	0.0284402	0.0135568	0.0101572	0.0101336	0.000216471	0.008792	0.021961	0.0250717	0.0657167	0.0169733	0.0105148	0.00950513	0.0185335	0.0232349	0.0203127	0.00503452	0.0301309	0.00931342	0.0237794	0.0114832	0.0172276	0.0238726	0.0282285	0.0124064	0.025017	0.047284	0.0232811	0.00650729	0.00369002	0.0291619	0.00372724	0.0300976	0.037508	0.0803009	0.0404053	0.00656745	0.169309	0.0169981	0.00558265	0.156547	0.0185001	0.00533287	0.0353825	0.0417468	0.0258846	0.0222789	0.0186256	0.00554774	0.0137022	0.00324445	0.028974	0.13029	0.112027	0.745862	0.011821	0.731778	0.0882728	0.350432	0.649568	0.911727	0.505922	0.717267	0.901519	1.10924	1.39418	1.97659	0.4926797	0.00346448	0.0110539	0.00634875	0.0101973	0.016622	0.0423229	0.0107453	0.0417468	0.0318782	0.0146736	0.0171374	0.008169	0.00612047	0.00610626	0.00013044	0.00529785	0.0132332	0.0151076	0.0395993	0.0102277	0.00633596	0.00572756	0.0111678	0.0140008	0.0122399	0.00303368	0.0181562	0.00561204	0.0143289	0.00691948	0.0103809	0.014385	0.0170098	0.00747582	0.0150746	0.0284922	0.0140286	0.00392114	0.00222352	0.0175722	0.00224594	0.0181361	0.0226014	0.0483874	0.0243473	0.00395739	0.102021	0.0102426	0.00336397	0.0943313	0.0111477	0.00321346	0.0213206	0.0251556	0.0155975	0.0134247	0.0112234	0.00334294	0.0082566	0.00195503	0.017459	1.659542	21.65494	0.404235	0.475224	0.524777	0.595764
4284	-275.6093	-366.7836	91.17431	0.00752426	0.0307571	0.00284911	0.0103586	0.0252877	0.0231361	0.00814816	0.00758392	0.0157485	0.00445889	0.00257213	0.00457203	0.0461811	0.0160323	0.0293887	0.0334516	0.0416782	0.00415377	0.0898852	0.0643552	0.00546948	0.0151786	0.0156196	0.00076067	0.0409721	0.00421518	0.00377282	0.00214187	0.00517386	0.0407496	0.00768867	0.0377091	0.0427426	0.01239	0.0400216	0.0346911	0.00294871	0.0414937	0.033559	0.0791587	0.0132993	0.0205729	0.0233422	0.0190526	0.0529502	0.0217345	0.0604935	0.00702752	0.0337286	0.00388833	0.00824913	0.00130696	0.040469	0.0149315	0.0430954	0.00534933	0.0110523	0.00683455	0.0104446	0.00624393	0.000278023	0.207244	0.496677	0.134123	0.161957	0.8282422	0.102449	0.36075	0.63925	0.897551	0.414389	0.650743	0.874555	1.14344	1.53671	2.41319	0.6369871	0.00561963	0.0229715	0.00212791	0.00773651	0.0188866	0.0172796	0.0060856	0.00566419	0.011762	0.0033302	0.00192104	0.00341471	0.0344912	0.0119741	0.0219495	0.024984	0.0311281	0.00310232	0.0671324	0.0480649	0.00408498	0.0113364	0.0116658	0.00056812	0.0306007	0.00314818	0.0028178	0.0015997	0.00386419	0.0304346	0.00574242	0.0281637	0.0319231	0.00925369	0.0298909	0.0259097	0.0022023	0.0309903	0.0250642	0.0591211	0.00993285	0.0153652	0.0174335	0.0142298	0.0395469	0.0162328	0.0451807	0.00524864	0.0251908	0.00290407	0.00616101	0.00097613	0.030225	0.0111518	0.0321866	0.00399524	0.00825461	0.00510451	0.00780073	0.0046634	0.000207647	1.338924	4.775144	0.302067	0.446408	0.553592	0.697934
4320	-266.8643	-357.4406	90.57631	0.0138888	0.00711845	0.0054747	0.000639682	0.0172893	0.0135716	0.00415955	0.0147517	0.0337375	0.0248952	0.00664417	0.0111354	0.0444279	0.0347825	0.00286883	0.0306119	0.0242455	0.00278556	0.0199113	0.0341671	0.00376812	0.00319014	0.00703926	0.0288226	0.00351883	0.000914402	0.0214817	0.0328317	0.00482591	0.00180512	0.00784533	0.0216058	0.00584718	0.0495383	0.0896311	0.0282831	0.12827	0.0716286	0.0225042	0.015258	0.0126752	0.0701587	0.0100826	0.041782	0.0337384	0.000575304	0.059999	0.0746737	0.00675637	0.0312777	0.0552353	0.0483374	0.00464779	0.0782485	0.00899028	0.0309677	0.0146542	0.0341893	0.0172724	0.0323049	0.00293411	0.0566714	0.470433	0.393672	0.0792231	2.934283	0.253511	0.4308	0.5692	0.746489	0.489821	0.706042	0.897094	1.11471	1.41635	2.04156	0.5160655	0.0088734	0.0045479	0.00349773	0.000408686	0.0110459	0.00867075	0.00265749	0.0094247	0.0215545	0.0159053	0.00424489	0.00711429	0.0283845	0.0222222	0.00183286	0.0195576	0.0154902	0.00177967	0.0127211	0.021829	0.00240741	0.00203814	0.0044973	0.0184144	0.00224814	0.000584201	0.0137244	0.0209758	0.00308322	0.00115327	0.00501229	0.0138037	0.0037357	0.0316495	0.0572643	0.0180698	0.0819503	0.0457627	0.0143777	0.00974815	0.00809805	0.0448236	0.00644167	0.0266941	0.0215551	0.000367555	0.0383327	0.0477082	0.00431657	0.019983	0.0352892	0.0308822	0.00296942	0.0499921	0.00574379	0.0197849	0.00936243	0.0218432	0.0110351	0.0206393	0.00187457	1.565217	2.468742	0.234418	0.42412	0.575879	0.765583
4356	-258.3475	-351.9842	93.6367	0.00698843	0.0114362	0.00147323	0.0136411	0.00465207	0.00480258	0.00216991	0.00565224	0.0228155	0.0124331	0.00327427	0.000602536	0.0433022	0.00332048	0.00176544	0.0199556	0.0023964	0.00433816	0.0187691	0.00871196	0.00919782	0.00861477	0.0064038	0.000747772	0.00337624	6.79675e-05	0.00602062	0.00435145	0.0031945	0.00377528	0.0221026	0.0109643	0.0106442	0.024948	0.0209895	0.024046	0.00865069	0.017481	0.00226534	0.0411825	0.00167856	0.00185524	0.00726469	0.0222536	0.0124578	0.000154324	0.0219301	0.0497449	0.00140894	0.0700596	0.0123106	0.00719232	0.0206934	0.010698	0.0163893	0.0146581	0.00146443	0.0281245	0.0172623	0.0119572	0.0141285	0.401774	0.354636	0.136646	0.106944	0.2576881	0.0100388	0.232189	0.767811	0.989961	0.184434	0.438479	0.773205	1.29332	2.28061	5.42199	1.222321	0.00913268	0.0149451	0.00192526	0.0178266	0.00607946	0.00627615	0.00283569	0.00738651	0.029816	0.0162479	0.00427891	0.000787411	0.0565886	0.0043393	0.00230712	0.0260785	0.00313169	0.00566923	0.0245279	0.011385	0.01202	0.011258	0.00836867	0.000977209	0.00441217	8.88218e-05	0.00786792	0.00568659	0.00417466	0.00493365	0.0288844	0.0143284	0.0139102	0.0326028	0.0274297	0.0314239	0.011305	0.0228447	0.0029604	0.0538185	0.00219359	0.00242449	0.0094937	0.0290817	0.0162802	0.000201675	0.0286589	0.0650081	0.00184124	0.0915559	0.0160879	0.00939912	0.0270427	0.0139804	0.0214179	0.0191556	0.00191376	0.0367539	0.0225589	0.015626	0.0184635	0.7652113	1.54484	0.178747	0.402078	0.597922	0.821253
4392	-268.2337	-360.7912	92.55743	0.0111725	0.00494149	0.00234725	0.00855676	0.00955828	0.0182152	0.0138491	0.0302978	0.0153922	0.00929635	0.0125309	0.0285058	0.0117308	0.00129161	0.0123262	0.0201592	0.00701197	0.00588724	0.00232773	0.00977747	0.00308726	0.0116201	0.00479662	0.00525265	0.00457376	5.78706e-05	0.0105312	0.00358528	0.000459508	0.00467621	0.00395463	0.00777442	0.0131221	0.00141723	0.0205417	0.0187007	0.00260958	0.0102662	0.00603422	0.0315074	0.00218633	0.00444754	0.0122857	0.0363629	0.00310634	9.00526e-05	0.00773582	0.00463532	0.00845774	0.0320734	0.0108629	0.00115311	0.00968131	0.000951958	0.0302858	0.00804347	0.00999133	0.00892493	0.0174701	0.00988859	0.0231581	0.0899946	0.791984	0.0885401	0.0294814	0.8902076	0.110968	0.366406	0.633594	0.889032	0.114074	0.346887	0.718699	1.3914	2.88278	8.76622	1.569714	0.0174152	0.00770257	0.0036588	0.0133379	0.014899	0.0283931	0.0215874	0.0472269	0.0239927	0.0144907	0.0195326	0.0444335	0.0182855	0.0020133	0.0192136	0.0314232	0.0109299	0.00917678	0.00362836	0.0152407	0.00481228	0.0181129	0.00747675	0.00818761	0.00712937	9.02062e-05	0.0164155	0.00558858	0.000716261	0.00728907	0.00616431	0.0121184	0.0204541	0.00220912	0.0320195	0.0291499	0.00406769	0.0160025	0.00940587	0.0491123	0.00340796	0.00693263	0.0191503	0.056681	0.00484202	0.00014037	0.0120583	0.00722534	0.0131836	0.0499946	0.0169326	0.00179741	0.0150908	0.00148387	0.0472082	0.0125378	0.015574	0.0139118	0.0272316	0.0154139	0.0360978	0.6415372	1.818933	0.198657	0.410484	0.589516	0.801342
4428	-274.4501	-366.7946	92.34458	6.99604e-05	0.00139984	0.00257484	8.13432e-05	0.00284317	0.000611535	0.000177646	0.00099184	0.00523354	0.00143291	0.0014713	0.00376106	0.00646097	0.000893544	0.0013095	0.00461275	0.00218533	0.000732007	0.00230868	0.00122735	0.00302158	0.000782198	0.00275152	0.00259059	0.00406436	0.00114963	0.00195931	0.00235363	0.000975198	0.00302436	0.00406487	0.00172127	0.00665592	7.82308e-05	0.00239192	0.00229136	0.00160636	0.0106968	0.00388656	0.00160045	0.00672888	0.00105865	0.00290536	0.00161635	0.00266556	0.00181984	0.00458998	0.000812512	0.000905205	0.001059	0.00335862	0.00078481	0.00470918	0.000717706	0.00195703	0.00258826	0.00432869	0.00116615	0.0127347	0.000629723	0.00131874	0.424085	0.379181	0.127634	0.0691002	0.1478579	0.000967463	0.159849	0.840151	0.999033	0.0707635	0.27482	0.668334	1.49626	3.63874	14.1316	1.914985	0.00044703	0.00894463	0.0164526	0.000519764	0.0181672	0.00390757	0.00113512	0.00633763	0.0334411	0.00915596	0.00940128	0.0240323	0.0412841	0.00570954	0.00836742	0.0294744	0.0139638	0.00467735	0.0147519	0.00784248	0.0193072	0.00499806	0.0175816	0.0165533	0.0259703	0.00734587	0.0125196	0.0150391	0.00623129	0.0193249	0.0259736	0.0109985	0.0425298	0.000499876	0.0152838	0.0146413	0.0102642	0.0683503	0.0248342	0.0102265	0.042996	0.00676454	0.0185646	0.0103281	0.0170323	0.0116283	0.0293289	0.00519176	0.00578405	0.00676677	0.0214608	0.00501475	0.0300906	0.00458597	0.0125049	0.0165384	0.0276593	0.00745142	0.0813718	0.00402378	0.00842647	0.1565002	1.69821	0.190336	0.407053	0.592947	0.809664
